17:08:00.000	  0.405
17:08:00.004	  0.420
17:08:00.008	  0.435
17:08:00.012	  0.445
17:08:00.016	  0.455
17:08:00.020	  0.465
17:08:00.024	  0.475
17:08:00.028	  0.495
17:08:00.032	  0.515
17:08:00.036	  0.525
17:08:00.040	  0.540
17:08:00.044	  0.570
17:08:00.048	  0.595
17:08:00.052	  0.610
17:08:00.056	  0.635
17:08:00.060	  0.665
17:08:00.064	  0.695
17:08:00.068	  0.725
17:08:00.072	  0.755
17:08:00.076	  0.785
17:08:00.080	  0.815
17:08:00.084	  0.850
17:08:00.088	  0.875
17:08:00.092	  0.895
17:08:00.096	  0.915
17:08:00.100	  0.945
17:08:00.104	  0.960
17:08:00.108	  0.970
17:08:00.112	  0.975
17:08:00.116	  0.975
17:08:00.120	  0.960
17:08:00.124	  0.940
17:08:00.128	  0.905
17:08:00.132	  0.870
17:08:00.136	  0.825
17:08:00.140	  0.780
17:08:00.144	  0.725
17:08:00.148	  0.670
17:08:00.152	  0.620
17:08:00.156	  0.575
17:08:00.160	  0.530
17:08:00.164	  0.485
17:08:00.168	  0.445
17:08:00.172	  0.410
17:08:00.176	  0.385
17:08:00.180	  0.360
17:08:00.184	  0.340
17:08:00.188	  0.320
17:08:00.192	  0.315
17:08:00.196	  0.310
17:08:00.200	  0.300
17:08:00.204	  0.290
17:08:00.208	  0.285
17:08:00.212	  0.285
17:08:00.216	  0.290
17:08:00.220	  0.290
17:08:00.224	  0.285
17:08:00.228	  0.285
17:08:00.232	  0.290
17:08:00.236	  0.295
17:08:00.240	  0.295
17:08:00.244	  0.295
17:08:00.248	  0.300
17:08:00.252	  0.305
17:08:00.256	  0.305
17:08:00.260	  0.305
17:08:00.264	  0.305
17:08:00.268	  0.305
17:08:00.272	  0.305
17:08:00.276	  0.310
17:08:00.280	  0.320
17:08:00.284	  0.325
17:08:00.288	  0.325
17:08:00.292	  0.325
17:08:00.296	  0.325
17:08:00.300	  0.325
17:08:00.304	  0.325
17:08:00.308	  0.325
17:08:00.312	  0.330
17:08:00.316	  0.335
17:08:00.320	  0.335
17:08:00.324	  0.335
17:08:00.328	  0.335
17:08:00.332	  0.335
17:08:00.336	  0.330
17:08:00.340	  0.325
17:08:00.344	  0.325
17:08:00.348	  0.335
17:08:00.352	  0.340
17:08:00.356	  0.335
17:08:00.360	  0.335
17:08:00.364	  0.335
17:08:00.368	  0.330
17:08:00.372	  0.325
17:08:00.376	  0.325
17:08:00.380	  0.325
17:08:00.384	  0.325
17:08:00.388	  0.325
17:08:00.392	  0.320
17:08:00.396	  0.315
17:08:00.400	  0.315
17:08:00.404	  0.315
17:08:00.408	  0.315
17:08:00.412	  0.315
17:08:00.416	  0.315
17:08:00.420	  0.315
17:08:00.424	  0.315
17:08:00.428	  0.315
17:08:00.432	  0.315
17:08:00.436	  0.315
17:08:00.440	  0.315
17:08:00.444	  0.315
17:08:00.448	  0.315
17:08:00.452	  0.315
17:08:00.456	  0.315
17:08:00.460	  0.315
17:08:00.464	  0.310
17:08:00.468	  0.305
17:08:00.472	  0.305
17:08:00.476	  0.310
17:08:00.480	  0.315
17:08:00.484	  0.315
17:08:00.488	  0.315
17:08:00.492	  0.315
17:08:00.496	  0.315
17:08:00.500	  0.315
17:08:00.504	  0.320
17:08:00.508	  0.320
17:08:00.512	  0.305
17:08:00.516	  0.295
17:08:00.520	  0.310
17:08:00.524	  0.320
17:08:00.528	  0.315
17:08:00.532	  0.315
17:08:00.536	  0.315
17:08:00.540	  0.315
17:08:00.544	  0.315
17:08:00.548	  0.315
17:08:00.552	  0.320
17:08:00.556	  0.320
17:08:00.560	  0.315
17:08:00.564	  0.315
17:08:00.568	  0.325
17:08:00.572	  0.335
17:08:00.576	  0.335
17:08:00.580	  0.330
17:08:00.584	  0.325
17:08:00.588	  0.325
17:08:00.592	  0.330
17:08:00.596	  0.335
17:08:00.600	  0.335
17:08:00.604	  0.335
17:08:00.608	  0.335
17:08:00.612	  0.335
17:08:00.616	  0.335
17:08:00.620	  0.335
17:08:00.624	  0.335
17:08:00.628	  0.335
17:08:00.632	  0.335
17:08:00.636	  0.340
17:08:00.640	  0.350
17:08:00.644	  0.360
17:08:00.648	  0.370
17:08:00.652	  0.380
17:08:00.656	  0.390
17:08:00.660	  0.395
17:08:00.664	  0.400
17:08:00.668	  0.405
17:08:00.672	  0.405
17:08:00.676	  0.420
17:08:00.680	  0.435
17:08:00.684	  0.445
17:08:00.688	  0.450
17:08:00.692	  0.435
17:08:00.696	  0.420
17:08:00.700	  0.400
17:08:00.704	  0.380
17:08:00.708	  0.370
17:08:00.712	  0.365
17:08:00.716	  0.365
17:08:00.720	  0.365
17:08:00.724	  0.370
17:08:00.728	  0.370
17:08:00.732	  0.365
17:08:00.736	  0.355
17:08:00.740	  0.335
17:08:00.744	  0.325
17:08:00.748	  0.330
17:08:00.752	  0.335
17:08:00.756	  0.335
17:08:00.760	  0.335
17:08:00.764	  0.340
17:08:00.768	  0.345
